,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
2574,VIC,BAYSIDE CITY,122685,HARDINGE STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.0374501,-37.9877686,122056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0374501 -37.9877686)
2575,VIC,WANGARATTA RURAL CITY,124029,HARDISTY STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3268271,-36.367747,123326,,,,,"Named after john Hardisty who had a carrying business and a garage, which was later taken over by Henry Howell. ",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3268271 -36.367747)
2576,VIC,MORNINGTON PENINSULA SHIRE,125796,HARDWARE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9671645,-38.3322136,124992,,,,,Named after the hardware store that operated in the lane for over 50 years.,,,,23.0,1.0,2020.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNV,,POINT (144.9671645 -38.3322136)
2577,VIC,MELBOURNE CITY,120068,HARDWARE LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9612648,-37.8136789,119654,,,,,"Named for Hardware House, 1927.   Northern end was formerly Wright Land, named by 1857.",,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.9612648 -37.8136789)
2578,VIC,MELBOURNE CITY,120069,HARDWARE STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.96037,-37.8117124,119655,,,,,"Named after Hardware House, 1927.",,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.96037 -37.8117124)
2579,VIC,KINGSTON CITY,126889,HARGRAVE PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1046133,-37.9835993,126048,,,,,"Private road. Lawrence Hargrave was the first in Australia to experiment with powered flight. A gentleman inventor, his observation of waves and of the motion of fish, snakes, and birds had led Hargrave to consider flight. His theoretical approach was based on the necessity to &#39;follow in the footsteps of nature&#39;. Hargrave constructed various monoplane wing designs between 1884 and 1892. In 1893, Hargrave invented the box kite and the following year, 1894, he lifted himself off the ground under a train of four box kites at Stanwell Park. This earned Hargrave the title of being the first successful aeronautical inventor, if not aviator, in Australia. By 1909, the models were accepted by the Bavarian Government for display in the Deutsches Museum at Munich after being rejected by Australian institutions.",,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingston City,,,,,POINT (145.1046133 -37.9835993)
2580,VIC,WHITEHORSE CITY,128389,HARKER STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1025573,-37.8540259,127538,,,,,Named after a village in Scotland.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",52,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1025573 -37.8540259)
2581,VIC,SOUTH GIPPSLAND SHIRE,122635,HARLAND LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.8297766,-38.440305,122007,,,,,Family name of early residents of Korumburra.,,,,10.0,1.0,2007.0,Council,,,,,,,,154,,,,,,,,,,,,,,,,,,,South Gippsland Shire Council,Yes,Ordinary Council Meeting,,,POINT (145.8297766 -38.440305)
2582,VIC,CENTRAL GOLDFIELDS SHIRE,126159,HARLING LANE,REGISTERED,RNO,ROAD NAME ORIGIN,143.7332855,-37.0469119,125328,,,,,"Fred.N.Harling was once a treasurer of the Maryborough Highlands Society.  He was a student at Maryborough State and High School. He was the first treasurer of Maryborough Race Club when it was created in April 1913. He was the Harling &amp; Sons Coach Builders. He served as a Corporal in Gallipoli from 1915. 
",,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Goldfields Shire,,,,,POINT (143.7332855 -37.0469119)
2583,VIC,MILDURA RURAL CITY,119874,HARMER LANEWAY,REGISTERED,RNO,ROAD NAME ORIGIN,142.321931,-35.0607,119469,,,,,"William Richard Harmer was born in 1883 in Hopetoun. He enlisted in the AIF in November 1914 at 31 years old. He listed his occupation as farmer, and was separated from his wife. He was allocated to the 2nd Reinforcements, 5th Battalion. He served at Gallipoli, where he was wounded. He left for France in June 1916 and joined the 12th Light Trench Mortar Battery  as a temporary Sergeant in July 1916. He was killed in action on 1 September 1916 near Mouquet Farm. He was killed by a shell. He has no known grave and is commemorated at the Villers Bretonneux Memorial. His medals were given to his family. ",,,Yes,,,,Artefact,,,,,,,,,,,,,,,,,,,,National Archives of Australia,Personnel file,,,,,,,,,,,POINT (142.321931 -35.0607)
2584,VIC,MILDURA RURAL CITY,119874,HARMER LANEWAY,REGISTERED,RNO,ROAD NAME ORIGIN,142.321931,-35.0607,119469,,,,,"Named in recognition of the servicemen who enlisted in Ouyen who lost their lives in all wars, together with the celebrations of the Ouyen Centenary",,,Yes,16.0,10.0,2009.0,Council,,,,,,,,37,,,,,,,,,,,,,,,,,,,Mildura Rural City,Yes,Ordinary Council Meeting,,,POINT (142.321931 -35.0607)
2585,VIC,WARRNAMBOOL CITY,121944,HARMONY COURT,REGISTERED,RNO,ROAD NAME ORIGIN,142.4892367,-38.3861132,121337,,,,,"William Denis Harman (1905-1968) was one of the subdividers of this area, and Harmony Court is an extension of his name (although his name was Harman not Harmon).
",,,,1.0,5.0,1963.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4892367 -38.3861132)
2586,VIC,KINGSTON CITY,125451,HARMONY LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.0723418,-37.9939234,124678,,,,,"Alan McDonald purchased the property at 24 The Corso in the 1920s, built a residence on the site and called it Harmony. The property abuts the laneway and has been owned and/or occupied by members of the McDonald family since then. ",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Kingston,,,,,POINT (145.0723418 -37.9939234)
2587,VIC,SOUTH GIPPSLAND SHIRE,122594,HARMONY LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.8672459,-38.701679,121967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8672459 -38.701679)
2588,VIC,MOUNT ALEXANDER SHIRE,126143,HARMONY WAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.2912409,-37.0470064,125312,,,,,"Senior members of the Dja Dja Wurrung Clans proposed naming this section of road after their apical ancestor, Harmony (Henry) Nelson. Harmony Nelson was born in Dja Dja Wurrung Country in 1855 and his descendants trace their aboriginality and connection to their ancestral land through Henry and, importantly, link directly to their aboriginal ancestors who occupied and enjoyed the land since time immemorial. It would have been a significant recognition of the Dja Dja Wurrung history in the region to rename this section of road after Harmony Nelson.  

This is an opportunity to commemorate the name of a local aboriginal man, well known in his time and a man who now stands at an important point in the shared history of the local traditional owners and all other people now living on Dja Dja Wurrung traditional lands.

Harmony Nelson was born in Dja Dja Wurrung Country in 1855. Henry moved across the traditional lands that now make up this State and mostly away from his own lands, due to the government policies of his day. He actively looked for solutions to the challenges the aboriginal peoples of his time faced.

Henry was an activist who formed part of a story which we ought to know about and celebrate. In the tradition of Australians who celebrate the rebellion of Eureka as signalling the upwelling of our democracy, we ought to know and celebrate the efforts of this man and his leaders in protesting against the government strictures of their time. He was an early part of a tradition of protest by the aboriginal community which culminated in the referendum of 1967 which changed our constitution to include aboriginal people as citizens to be counted as Australians in our national census. 

He and his wife were known as the &#34;Soup Angels&#34; of Cummerangunja.  When disease and hunger were common in their community, they offered provisions to those in need.

Three of his children fought in the world wars, despite the fact that Aboriginal people were not yet given equal rights in the nation which had been forged from their traditional lands.

Today the Dja Dja Wurrung community is concentrated in Castlemaine and Bendigo.  Aboriginal people continue to nurture their association with ancestral areas and, in some particular communities, the link as been continuous.
",,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.2912409 -37.0470064)
2589,VIC,MOUNT ALEXANDER SHIRE,126142,HARMONY WAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.3078642,-37.0717719,125311,,,,,"Senior members of the Dja Dja Wurrung Clans proposed naming this section of road after their apical ancestor, Harmony (Henry) Nelson. Harmony Nelson was born in Dja Dja Wurrung Country in 1855 and his descendants trace their aboriginality and connection to their ancestral land through Henry and, importantly, link directly to their aboriginal ancestors who occupied and enjoyed the land since time immemorial. It would have been a significant recognition of the Dja Dja Wurrung history in the region to rename this section of road after Harmony Nelson.  

This is an opportunity to commemorate the name of a local aboriginal man, well known in his time and a man who now stands at an important point in the shared history of the local traditional owners and all other people now living on Dja Dja Wurrung traditional lands.

Harmony Nelson was born in Dja Dja Wurrung Country in 1855. Henry moved across the traditional lands that now make up this State and mostly away from his own lands, due to the government policies of his day. He actively looked for solutions to the challenges the aboriginal peoples of his time faced.

Henry was an activist who formed part of a story which we ought to know about and celebrate. In the tradition of Australians who celebrate the rebellion of Eureka as signalling the upwelling of our democracy, we ought to know and celebrate the efforts of this man and his leaders in protesting against the government strictures of their time. He was an early part of a tradition of protest by the aboriginal community which culminated in the referendum of 1967 which changed our constitution to include aboriginal people as citizens to be counted as Australians in our national census. 

He and his wife were known as the &#34;Soup Angels&#34; of Cummerangunja.  When disease and hunger were common in their community, they offered provisions to those in need.

Three of his children fought in the world wars, despite the fact that Aboriginal people were not yet given equal rights in the nation which had been forged from their traditional lands.

Today the Dja Dja Wurrung community is concentrated in Castlemaine and Bendigo.  Aboriginal people continue to nurture their association with ancestral areas and, in some particular communities, the link as been continuous.
",,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.3078642 -37.0717719)
2590,VIC,MOUNT ALEXANDER SHIRE,126141,HARMONY WAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.2365811,-36.9554099,125310,,,,,"Senior members of the Dja Dja Wurrung Clans proposed naming this section of road after their apical ancestor, Harmony (Henry) Nelson. Harmony Nelson was born in Dja Dja Wurrung Country in 1855 and his descendants trace their aboriginality and connection to their ancestral land through Henry and, importantly, link directly to their aboriginal ancestors who occupied and enjoyed the land since time immemorial. It would have been a significant recognition of the Dja Dja Wurrung history in the region to rename this section of road after Harmony Nelson.  

This is an opportunity to commemorate the name of a local aboriginal man, well known in his time and a man who now stands at an important point in the shared history of the local traditional owners and all other people now living on Dja Dja Wurrung traditional lands.

Harmony Nelson was born in Dja Dja Wurrung Country in 1855. Henry moved across the traditional lands that now make up this State and mostly away from his own lands, due to the government policies of his day. He actively looked for solutions to the challenges the aboriginal peoples of his time faced.

Henry was an activist who formed part of a story which we ought to know about and celebrate. In the tradition of Australians who celebrate the rebellion of Eureka as signalling the upwelling of our democracy, we ought to know and celebrate the efforts of this man and his leaders in protesting against the government strictures of their time. He was an early part of a tradition of protest by the aboriginal community which culminated in the referendum of 1967 which changed our constitution to include aboriginal people as citizens to be counted as Australians in our national census. 

He and his wife were known as the &#34;Soup Angels&#34; of Cummerangunja.  When disease and hunger were common in their community, they offered provisions to those in need.

Three of his children fought in the world wars, despite the fact that Aboriginal people were not yet given equal rights in the nation which had been forged from their traditional lands.

Today the Dja Dja Wurrung community is concentrated in Castlemaine and Bendigo.  Aboriginal people continue to nurture their association with ancestral areas and, in some particular communities, the link as been continuous.
",,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.2365811 -36.9554099)
2591,VIC,MOUNT ALEXANDER SHIRE,126140,HARMONY WAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.2428259,-36.9612657,125309,,,,,"Senior members of the Dja Dja Wurrung Clans proposed naming this section of road after their apical ancestor, Harmony (Henry) Nelson. Harmony Nelson was born in Dja Dja Wurrung Country in 1855 and his descendants trace their aboriginality and connection to their ancestral land through Henry and, importantly, link directly to their aboriginal ancestors who occupied and enjoyed the land since time immemorial. It would have been a significant recognition of the Dja Dja Wurrung history in the region to rename this section of road after Harmony Nelson.  

This is an opportunity to commemorate the name of a local aboriginal man, well known in his time and a man who now stands at an important point in the shared history of the local traditional owners and all other people now living on Dja Dja Wurrung traditional lands.

Harmony Nelson was born in Dja Dja Wurrung Country in 1855. Henry moved across the traditional lands that now make up this State and mostly away from his own lands, due to the government policies of his day. He actively looked for solutions to the challenges the aboriginal peoples of his time faced.

Henry was an activist who formed part of a story which we ought to know about and celebrate. In the tradition of Australians who celebrate the rebellion of Eureka as signalling the upwelling of our democracy, we ought to know and celebrate the efforts of this man and his leaders in protesting against the government strictures of their time. He was an early part of a tradition of protest by the aboriginal community which culminated in the referendum of 1967 which changed our constitution to include aboriginal people as citizens to be counted as Australians in our national census. 

He and his wife were known as the &#34;Soup Angels&#34; of Cummerangunja.  When disease and hunger were common in their community, they offered provisions to those in need.

Three of his children fought in the world wars, despite the fact that Aboriginal people were not yet given equal rights in the nation which had been forged from their traditional lands.

Today the Dja Dja Wurrung community is concentrated in Castlemaine and Bendigo.  Aboriginal people continue to nurture their association with ancestral areas and, in some particular communities, the link as been continuous.
",,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.2428259 -36.9612657)
2592,VIC,MOUNT ALEXANDER SHIRE,126139,HARMONY WAY,REGISTERED,RNO,ROAD NAME ORIGIN,144.2611334,-36.9952056,125308,,,,,"Senior members of the Dja Dja Wurrung Clans proposed naming this section of road after their apical ancestor, Harmony (Henry) Nelson. Harmony Nelson was born in Dja Dja Wurrung Country in 1855 and his descendants trace their aboriginality and connection to their ancestral land through Henry and, importantly, link directly to their aboriginal ancestors who occupied and enjoyed the land since time immemorial. It would have been a significant recognition of the Dja Dja Wurrung history in the region to rename this section of road after Harmony Nelson.  

This is an opportunity to commemorate the name of a local aboriginal man, well known in his time and a man who now stands at an important point in the shared history of the local traditional owners and all other people now living on Dja Dja Wurrung traditional lands.

Harmony Nelson was born in Dja Dja Wurrung Country in 1855. Henry moved across the traditional lands that now make up this State and mostly away from his own lands, due to the government policies of his day. He actively looked for solutions to the challenges the aboriginal peoples of his time faced.

Henry was an activist who formed part of a story which we ought to know about and celebrate. In the tradition of Australians who celebrate the rebellion of Eureka as signalling the upwelling of our democracy, we ought to know and celebrate the efforts of this man and his leaders in protesting against the government strictures of their time. He was an early part of a tradition of protest by the aboriginal community which culminated in the referendum of 1967 which changed our constitution to include aboriginal people as citizens to be counted as Australians in our national census. 

He and his wife were known as the &#34;Soup Angels&#34; of Cummerangunja.  When disease and hunger were common in their community, they offered provisions to those in need.

Three of his children fought in the world wars, despite the fact that Aboriginal people were not yet given equal rights in the nation which had been forged from their traditional lands.

Today the Dja Dja Wurrung community is concentrated in Castlemaine and Bendigo.  Aboriginal people continue to nurture their association with ancestral areas and, in some particular communities, the link as been continuous.
",,,,,,2012.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.2611334 -36.9952056)
2593,VIC,GREATER DANDENONG CITY,121925,HARNETT WAY,REGISTERED,RNO,ROAD NAME ORIGIN,145.2489748,-38.0041712,121318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.2489748 -38.0041712)
2594,VIC,MOUNT ALEXANDER SHIRE,126429,HAROLD ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.3426305,-37.087907,125591,,,,,"Named after Harold Fletcher, who was the son of the original owner of the property and is now deceased.",,,,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.3426305 -37.087907)
2595,VIC,WHITEHORSE CITY,128670,HAROLD STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1503271,-37.815754,127808,,,,,"After Harold Day, landowner",,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1503271 -37.815754)
2596,VIC,BENALLA RURAL CITY,128858,HAROLDS TRACK,REGISTERED,RNO,ROAD NAME ORIGIN,146.1016916,-36.8171287,127981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.1016916 -36.8171287)
2597,VIC,WHITEHORSE CITY,128671,HAROS AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1757326,-37.8276424,127809,,,,,After Harland &amp; Rose Tainton,,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1757326 -37.8276424)
2598,VIC,MELBOURNE CITY,120072,HARPER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9610367,-37.8181789,119658,,,,,"Named for merchant (and later Federal MP) Robert Harper, who had a tea, coffee, spice, flour and oatmeal business in Flinders Lane from 1865.",,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.9610367 -37.8181789)
2599,VIC,WARRNAMBOOL CITY,121945,HARPER STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4937581,-38.3892611,121338,,,,,"The old home of the Harper family, ""Cottesloe"", was situated in this location.

Thomas Harper (c.1833-1923) and his wife Mary Ann Adams (c.1835-1920) were in Warrnambool as early as 1856.

Charles Parkinson Harper (1877-1952) had a butcher shop in  Liebig Street, Warrnambool in the early 20th century.",,,,31.0,3.0,1949.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4937581 -38.3892611)
2600,VIC,WANGARATTA RURAL CITY,124030,HARPER STREET,REGISTERED,RNO,ROAD NAME ORIGIN,146.3180103,-36.3611343,123327,,,,,Named after George Mitchell Harper who was a Police Magistrate for four years and a Justice of the Peace in 1852. He was born in Sydney and dies in Wangaratta in 1856. He was buried in Wangaratta Cemetery next to George Faithfull. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3180103 -36.3611343)
2601,VIC,GREATER GEELONG CITY,125485,HARRIER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.408262,-38.0232049,124712,,,,,"Harrier is the name of a bird of prey, the Swamp or Marsh Harrier. This is in keeping with the bird theme of street names within Lara.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater Geelong City,,,,,POINT (144.408262 -38.0232049)
2602,VIC,WARRNAMBOOL CITY,121947,HARRINGTON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.4505465,-38.359886,121340,,,,,"Named after Dr. Richard Henry Harrington (c.1819-1892) who came to Warrnambool in 1860 and commenced practice.  He served as Medical Officer to the Warrnambool Hospital for many years.  In 1868 his surgery was located at the north end of Gibson Street, Warrnambool. He lived at ""Guthrie"" on the corner of Merri and Liebig Streets, Warrnambool.",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,45,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4505465 -38.359886)
2603,VIC,WARRNAMBOOL CITY,121946,HARRINGTON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.4523324,-38.3491815,121339,,,,,"Named after Dr. Richard Henry Harrington (c.1819-1892) who came to Warrnambool in 1860 and commenced practice.  He served as Medical Officer to the Warrnambool Hospital for many years.  In 1868 his surgery was located at the north end of Gibson Street, Warrnambool. He lived at ""Guthrie"" on the corner of Merri and Liebig Streets, Warrnambool.",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,45,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4523324 -38.3491815)
2604,VIC,WARRNAMBOOL CITY,121946,HARRINGTON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.4523324,-38.3491815,121339,,,,,"Named after Dr. Richard Henry Harrington (c.1819-1892). Born in Ireland he emmigrated to Tasmania in 1841 and practiced medicine there until 1860 when he moved to Warrnambool.  He served as Medical Officer to the Hospital for many years.  In 1868 his surgery was located at the north end of Gibson Street. He lived at ""Guthrie"" on the corner of Merri and Liebig Streets.",,,,,,,Book,Warrnambool & District Historical Society Inc.,Streets Ahead,,,2011.0,Warrnambool & District Historical Society Inc.,Warrnambool,45,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4523324 -38.3491815)
2605,VIC,GREATER GEELONG CITY,119575,HARRIOTT ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.3756694,-38.2192693,119184,,,,,"George &quot;Tiny&quot; Harriott, 3rd Reinforcements, 24th Battalion, of Wickliffe, Vic. A/Sgt Harriott was given the nickname &quot;Tiny&quot; because of his large physique. He enlisted on 21 June 1915 and embarked from Melbourne aboard HMAT Anchises on 26 August 1915. On 8 December 1915 he was commissioned as a second lieutenant; on 1 May 1916 he was promoted to lieutenant and on 4 April 1917 he was promoted to Captain (Capt). Capt Harriott was killed in action on 4 October 1917 at Broodseinde Ridge, Passchendaele, Belgium. 

Geelong Council named the road in his honour.",,,Yes,,,2013.0,Website,Australian War Memorial,,29.0,8.0,2013.0,,,,,,,,,,,Australian War Memorial,DA10202,DA10202,http://www.awm.gov.au/collection/DA10202/,,,,,,,,,,,,,POINT (144.3756694 -38.2192693)
2606,VIC,GREATER GEELONG CITY,119575,HARRIOTT ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.3756694,-38.2192693,119184,,,,,"George Harriott enlisted in the AIF on 21 June 1915 and embarked to the Western Front on the HMAT Anchises on 26 August 1915.On 8 December 1915 he was commissioned as a second lieutenant. On 1 May 1916 he was promoted to Lieutenant and he was further promoted to Captain on 4 April 1917. Captain Harriott served for over three years in the 19th Light Horse. He received a recommendation for the Military Cross for carrying ammunition to the front line soldiers while under shell fire. Captain Harriott was killed in action on 4 October 1917 at Broodseinde Ridge, Passchendaele, Belgium aged 26, in what was known as the third battle of Ypres. His sacrifice commemorated with his name listed on the Menin Gates at Ypres, Belgium. The Last Post has been played at the Menin Gates Memorial every night at 8.00pm since 1 July 1928.",,,Yes,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater Geelong City,,,,,POINT (144.3756694 -38.2192693)
2607,VIC,GREATER GEELONG CITY,119576,HARRIOTT ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.3747329,-38.2237524,119185,,,,,"George Harriott enlisted in the AIF on 21 June 1915 and embarked to the Western Front on the HMAT Anchises on 26 August 1915.On 8 December 1915 he was commissioned as a second lieutenant. On 1 May 1916 he was promoted to Lieutenant and he was further promoted to Captain on 4 April 1917. Captain Harriott served for over three years in the 19th Light Horse. He received a recommendation for the Military Cross for carrying ammunition to the front line soldiers while under shell fire. Captain Harriott was killed in action on 4 October 1917 at Broodseinde Ridge, Passchendaele, Belgium aged 26, in what was known as the third battle of Ypres. His sacrifice commemorated with his name listed on the Menin Gates at Ypres, Belgium. The Last Post has been played at the Menin Gates Memorial every night at 8.00pm since 1 July 1928.",,,Yes,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Greater Geelong City,,,,,POINT (144.3747329 -38.2237524)
2608,VIC,GREATER GEELONG CITY,119576,HARRIOTT ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.3747329,-38.2237524,119185,,,,,"George &quot;Tiny&quot; Harriott, 3rd Reinforcements, 24th Battalion, of Wickliffe, Vic. A/Sgt Harriott was given the nickname &quot;Tiny&quot; because of his large physique. He enlisted on 21 June 1915 and embarked from Melbourne aboard HMAT Anchises on 26 August 1915. On 8 December 1915 he was commissioned as a second lieutenant; on 1 May 1916 he was promoted to lieutenant and on 4 April 1917 he was promoted to Captain (Capt). Capt Harriott was killed in action on 4 October 1917 at Broodseinde Ridge, Passchendaele, Belgium.

Geelong council named the road in his honour.",,,Yes,,,2013.0,Website,Australian War Memorial,,29.0,8.0,2013.0,,,,,,,,,,,Australian War Memorial,DA10202,DA10202,http://www.awm.gov.au/collection/DA10202/,,,,,,,,,,,,,POINT (144.3747329 -38.2237524)
2609,VIC,MILDURA RURAL CITY,119875,HARRIS LANEWAY,REGISTERED,RNO,ROAD NAME ORIGIN,142.314896,-35.069305,119470,,,,,"Named in recognition of the servicemen who enlisted in Ouyen who lost their lives in all wars, together with the celebrations of the Ouyen Centenary",,,Yes,16.0,10.0,2009.0,Council,,,,,,,,37,,,,,,,,,,,,,,,,,,,Mildura Rural City,Yes,Ordinary Council Meeting,,,POINT (142.314896 -35.069305)
2610,VIC,WHITEHORSE CITY,128672,HARRIS STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1536217,-37.8081951,127810,,,,,"After Fred Harris, orchardist",,,,,,,Website,Whitehorse Historical Society Inc.,,20.0,12.0,2022.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1536217 -37.8081951)
2611,VIC,WARRNAMBOOL CITY,121948,HARRIS STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4703545,-38.3848415,121341,,,,,"Named after Richard Stancombe (Dick) Harris (c.1831-1923), a Warrnambool Councillor 1875-1891. He arrived in Warrnambool in 1854. In 1866 he was listed as a ""Seedsman and fruiter"" of 76 Liebig Street, Warrnambool. 

Although it is not known exactly when Council named Harris Street, a 1903 Government Gazette entry refers to the street as Harris Street.
",,,,,,1903.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4703545 -38.3848415)
2612,VIC,WELLINGTON SHIRE,129458,HARRISON DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,146.9825104,-37.9504077,128462,,,,,"ANZAC name to commemorate Edward Harrison who was born in Newry and killed in action at Villers-Bretonneux, France. He was Awarded the Military Medal. &#39;During the operations near ZONNEBEKE on the 26th September, 1917, Corporal HARRISON displayed great courage. He acted as an observer during the enemy counter attacks and in this capacity he worked intelligently at great personal risk and rendered concise and valuable report. Several times during counter attack when the trench was broken by shell fire he maintained connection with flank Units by taking messages across shell swept areas.&#39; Source: &#39;Commonwealth Gazette&#39; No. 31 Date: 7 March 1919.",,,Yes,17.0,12.0,2019.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellington Shire Council,Yes,,,,POINT (146.9825104 -37.9504077)
2613,VIC,MARIBYRNONG CITY,125797,HARRISON LANE,REGISTERED,RNO,ROAD NAME ORIGIN,144.8843166,-37.803805,124993,,,,,"In honour of Cuthbert Joseph Harrison, a former councillor on the first Footscray Council in 1859.",,,,20.0,8.0,2020.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNV,,POINT (144.8843166 -37.803805)
